id,sid,theta,k,c
507,506,-0.119434826,0.5025911,0.9993433
508,507,-0.08258168,0.50065416,0.99953616
509,508,0.030500356,0.49900216,0.99919254
510,509,-0.04461345,0.50056684,0.99914217
511,510,-0.23345502,0.50202894,0.99912673
512,511,0.33190873,0.49714777,1.000505
513,512,-0.3457439,0.5008289,0.9998127
514,513,-0.12025962,0.49943367,0.99949664
515,514,-0.044509586,0.49840435,1.000619
516,515,0.10621044,0.49799633,0.9996569
517,516,-0.19499978,0.5038861,0.9994686
518,517,-0.83908194,0.5079979,0.9999236
519,518,0.29362985,0.4967877,1.0011561
520,519,0.029999303,0.4998538,1.0008297
521,520,0.031718466,0.5007064,1.0004609
522,521,-0.045455635,0.50147724,0.9998102
523,522,0.6729442,0.49260387,1.00069
524,523,-0.38411543,0.5047771,0.99941856
525,524,0.4461041,0.49684703,1.000077
526,525,0.18109587,0.49733028,1.0006973
527,526,-0.6870316,0.5062459,0.9991118
528,527,-0.0065888455,0.50128573,0.999885
529,528,0.33209205,0.4970058,0.999447
530,529,-0.8025001,0.5073904,1.0003902
531,530,0.25712788,0.49555072,1.0015478
532,531,-0.38441595,0.50461614,1.000121
533,532,0.10596929,0.50100964,0.9987762
534,533,0.48345155,0.49435118,0.99948853
535,534,0.25687715,0.4979364,1.0000131
536,535,-0.4599539,0.50461644,1.0005766
537,536,0.48354578,0.49526325,0.9994157
538,537,0.06856938,0.49849993,1.0008464
539,538,0.1817771,0.50025797,1.0000944
540,539,0.71189,0.49361178,0.9997088
541,540,0.6343926,0.49472916,0.99969
542,541,0.18100224,0.49886844,1.000066
543,542,-0.49744534,0.5062359,1.0003765
544,543,-0.5350497,0.5074483,1.0002707
545,544,-0.34575438,0.50172216,0.999771
546,545,0.29448715,0.49952063,1.0005809
547,546,0.40738848,0.49500787,1.0005002
548,547,0.1813812,0.49728543,0.9993269
549,548,-0.38374496,0.50369215,0.9995589
550,549,0.106005326,0.50078493,1.0007889
551,550,-0.23369378,0.5009475,0.9997876
552,551,-0.081880085,0.5029676,1.0000548
553,552,-0.45940802,0.5030724,1.0003916
554,553,0.48255572,0.496063,0.9999753
555,554,-0.15766071,0.5009464,1.0009171
556,555,0.18108176,0.4954729,1.0004781
557,556,-0.04495892,0.50097626,1.0002314
558,557,-0.27115956,0.5033099,0.99985546
559,558,-0.6866696,0.50700337,0.99996483
560,559,0.4081298,0.4958363,0.99994475
561,560,-0.5354953,0.5052313,0.99956703
562,561,-0.27104038,0.50467634,0.99984777
563,562,-0.044072825,0.50066245,0.99956274
564,563,0.10664859,0.4988619,0.99964106
565,564,-0.38358077,0.5016503,1.0002972
566,565,0.10625228,0.49638188,1.0004088
567,566,0.030504933,0.4979371,1.0007999
568,567,0.14296633,0.5010484,1.0010085
569,568,0.48380187,0.49703556,1.0014629
570,569,-0.57286245,0.50439,0.99985784
571,570,0.03129242,0.4976795,0.99982196
572,571,0.03078081,0.5013142,1.0003127
573,572,-0.38391528,0.5035247,0.99966544
574,573,-0.42225522,0.50389737,1.000092
575,574,0.40730524,0.49671522,1.0003314
576,575,0.25662094,0.49662876,0.9998566
577,576,0.18156767,0.49713075,0.9991769
578,577,0.4457767,0.49300826,0.99992883
579,578,-0.5728974,0.5050904,0.99994373
580,579,-0.081439205,0.49914026,0.9995847
581,580,0.067187235,0.4972502,0.9989061
582,581,0.59719414,0.49525198,0.99978584
583,582,0.44578934,0.49531463,1.0006697
584,583,0.10605905,0.49772626,1.0010101
585,584,-0.044561584,0.49848798,1.0006493
586,585,0.44591942,0.49794546,0.9977426
587,586,-0.5356962,0.5027207,0.9991381
588,587,-0.081868656,0.50098956,0.9996861
589,588,0.25649452,0.49834108,1.0000911
590,589,0.18164131,0.4995939,0.9998849
591,590,-0.61046195,0.50548095,0.99993974
592,591,-0.34614107,0.50443435,1.0005358
593,592,0.18140554,0.50086004,0.9996998
594,593,-0.08225456,0.50183135,0.99969
595,594,-0.34578785,0.5010396,0.9993943
596,595,-0.42189893,0.50543475,1.0005089
597,596,-0.19531468,0.5014117,0.99918836
598,597,0.14447635,0.4993116,0.9994624
599,598,-0.2704949,0.5027061,0.9999558
600,599,-0.5344679,0.5034981,1.0007889
601,600,0.14335364,0.4974662,0.99883693
602,601,-0.3078771,0.50339574,0.99963784
603,602,0.5972515,0.49613214,0.99942607
604,603,-0.49701607,0.50407803,0.99946195
605,604,-0.49695417,0.50466055,0.99965364
606,605,-0.27119175,0.5049971,1.0001996
607,606,0.06820904,0.4995215,0.9991611
608,607,-0.08195836,0.49949744,0.9999183
609,608,0.52092797,0.49386066,0.9995938
610,609,0.14410037,0.49775645,0.9990641
611,610,0.068616495,0.50000536,0.999981
612,611,-0.4977047,0.5039924,0.99963087
613,612,-0.5352189,0.5024473,0.99993914
614,613,-0.42221305,0.502597,0.99962056
615,614,0.25690442,0.4965231,0.9997948
616,615,-0.15825257,0.50326985,0.9990049
617,616,-0.08163233,0.49916548,1.0004195
618,617,0.0306247,0.5007151,0.99937356
619,618,-0.19540489,0.50514364,0.99988955
620,619,0.63548136,0.49648184,0.9990696
621,620,0.030660024,0.49850997,0.9993535
622,621,0.3318098,0.4965803,1.0007621
623,622,0.5590604,0.4923415,1.0005752
